Name,Email,Year,Gender,Ethnicity,Major,Courses
Marilyn Greenup,marilyngreenup@stanford.edu,2021,female,Black or African American,Electrical Engineering,"['EE 102A', 'EE 124', 'EE 282', 'EE 290C', 'EE 290E', 'EE 292H', 'EE 327', 'EE 356A']"
Antonio Gunderson,antoniogunderson@stanford.edu,2021,male,American Indian or Alaskan Native,Chemical Engineering,"['CHEMENG 181', 'CHEMENG 451', 'CHEMENG 454', 'CHEMENG 462', 'CHEMENG 501', 'CHEMENG 515', 'CHEMENG 516', 'CHEMENG 80Q']"
Virginia Shewmaker,virginiashewmaker@stanford.edu,2020,female,Asian,Computer Science,"['CS 103', 'CS 106A', 'CS 161', 'CS 213', 'CS 233', 'CS 352', 'CS 802', 'CS 106B']"
Kera Diaz,keradiaz@stanford.edu,2018,female,Black or African American,Materials Science and Engineering,"['MATSCI 142', 'MATSCI 190', 'MATSCI 196', 'MATSCI 205', 'MATSCI 230', 'MATSCI 400', 'MATSCI 82N', 'MATSCI 83N']"
Anna Walsh,annawalsh@stanford.edu,2021,female,Other,Bioengineering,"['BIOE 196', 'BIOE 238', 'BIOE 342A', 'BIOE 371', 'BIOE 375B', 'BIOE 392', 'BIOE 44', 'BIOE 459']"
David Mcmonagle,davidmcmonagle@stanford.edu,2019,male,Asian,Chemical Engineering,"['CHEMENG 10', 'CHEMENG 120B', 'CHEMENG 140', 'CHEMENG 281', 'CHEMENG 442', 'CHEMENG 454', 'CHEMENG 515', 'CHEMENG 699']"
Alan Enders,alanenders@stanford.edu,2020,male,Black or African American,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 161', 'CS 244', 'CS 96SI', 'CS 106B', 'CS 107']"
Fred Johnston,fredjohnston@stanford.edu,2018,male,Asian,Computer Science,"['CS 103', 'CS 106A', 'CS 154', 'CS 161', 'CS 161', 'CS 325B', 'CS 106B', 'CS 107']"
Lydia Shumaker,lydiashumaker@stanford.edu,2021,female,Asian,Chemical Engineering,"['CHEMENG 20', 'CHEMENG 31N', 'CHEMENG 442', 'CHEMENG 444', 'CHEMENG 507', 'CHEMENG 514', 'CHEMENG 518', 'CHEMENG 522']"
Catherine Pritchard,catherinepritchard@stanford.edu,2020,female,Black or African American,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 140', 'CS 161', 'CS 294S', 'CS 106B', 'CS 107']"
Jennifer Lee,jenniferlee@stanford.edu,2020,female,Native Hawaiian or Pacific Islander,Mechanical Engineering,"['ME 103', 'ME 19', 'ME 239', 'ME 264', 'ME 335A', 'ME 375B', 'ME 390A', 'ME 410C']"
Priscilla Carpenter,priscillacarpenter@stanford.edu,2020,female,Asian,Civil and Environmental Engineering,"['CEE 112C', 'CEE 172A', 'CEE 246', 'CEE 301', 'CEE 374T', 'CEE 378D', 'CEE 379', 'CEE 385']"
Jeffrey Hartry,jeffreyhartry@stanford.edu,2021,male,White,Mechanical Engineering,"['ME 115C', 'ME 139', 'ME 264', 'ME 289B', 'ME 335B', 'ME 352B', 'ME 412', 'ME 80']"
Daniel Gray,danielgray@stanford.edu,2018,male,Other,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 161', 'CS 173', 'CS 203', 'CS 244B', 'CS 248']"
Fred Rash,fredrash@stanford.edu,2020,male,Other,Computer Science,"['CS 103', 'CS 106A', 'CS 108', 'CS 109', 'CS 161', 'CS 224W', 'CS 390V', 'CS 107']"
John Johnson,johnjohnson@stanford.edu,2019,male,Black or African American,Aeronautics and Astronautics,"['AA 109Q', 'AA 118N', 'AA 199', 'AA 206', 'AA 240B', 'AA 241B', 'AA 257', 'AA 273']"
Salena Forster,salenaforster@stanford.edu,2021,female,Other,Chemical Engineering,"['CHEMENG 150', 'CHEMENG 174', 'CHEMENG 185B', 'CHEMENG 20', 'CHEMENG 25B', 'CHEMENG 355', 'CHEMENG 451', 'CHEMENG 70Q']"
Austin Mckenny,austinmckenny@stanford.edu,2018,male,Asian,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 161', 'CS 390V', 'CS 448', 'CS 106B', 'CS 107']"
Buddy Oster,buddyoster@stanford.edu,2021,male,Black or African American,Electrical Engineering,"['EE 107', 'EE 116', 'EE 203', 'EE 218', 'EE 233', 'EE 271', 'EE 290C', 'EE 311']"
Joan Olson,joanolson@stanford.edu,2018,female,Asian,Mechanical Engineering,"['ME 216M', 'ME 22N', 'ME 262', 'ME 284B', 'ME 359A', 'ME 364', 'ME 408', 'ME 451A']"
Justin Ufford,justinufford@stanford.edu,2020,male,Native Hawaiian or Pacific Islander,Electrical Engineering,"['EE 109', 'EE 195', 'EE 214A', 'EE 271', 'EE 273', 'EE 303', 'EE 356B', 'EE 369A']"
Sonia Giordano,soniagiordano@stanford.edu,2019,female,Asian,Aeronautics and Astronautics,"['AA 109Q', 'AA 116Q', 'AA 214A', 'AA 228', 'AA 236B', 'AA 242A', 'AA 279C', 'AA 283']"
Bennie Zamora,benniezamora@stanford.edu,2021,male,Native Hawaiian or Pacific Islander,Chemical Engineering,"['CHEMENG 185A', 'CHEMENG 283', 'CHEMENG 310', 'CHEMENG 462', 'CHEMENG 464', 'CHEMENG 518', 'CHEMENG 523', 'CHEMENG 90Q']"
Keith Barbee,keithbarbee@stanford.edu,2021,male,White,Management Science and Engineering,"['MS&E 120', 'MS&E 180', 'MS&E 184', 'MS&E 245B', 'MS&E 301', 'MS&E 316', 'MS&E 348', 'MS&E 475A']"
Delores Lovell,deloreslovell@stanford.edu,2018,female,Asian,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 142', 'CS 390R', 'CS 395', 'CS 106B', 'CS 107']"
Lorene Hansen,lorenehansen@stanford.edu,2018,female,Other,Electrical Engineering,"['EE 191W', 'EE 225', 'EE 292G', 'EE 310', 'EE 332', 'EE 348', 'EE 385A', 'EE 387']"
Kendra Brown,kendrabrown@stanford.edu,2018,female,Asian,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 192', 'CS 275', 'CS 395', 'CS 106B', 'CS 107']"
Alfred Bowman,alfredbowman@stanford.edu,2020,male,Asian,Management Science and Engineering,"['MS&E 211X', 'MS&E 241', 'MS&E 299', 'MS&E 300', 'MS&E 312', 'MS&E 348', 'MS&E 355', 'MS&E 441']"
William Franklin,williamfranklin@stanford.edu,2019,male,Native Hawaiian or Pacific Islander,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 161', 'CS 247L', 'CS 332', 'CS 106B', 'CS 107']"
Patricia Ramin,patriciaramin@stanford.edu,2020,female,White,Aeronautics and Astronautics,"['AA 100', 'AA 190', 'AA 218', 'AA 229', 'AA 240A', 'AA 279A', 'AA 300', 'AA 802']"
Frances Gonzales,francesgonzales@stanford.edu,2018,female,Asian,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 193S', 'CS 257', 'CS 349D', 'CS 106B', 'CS 107']"
Sheila Hightower,sheilahightower@stanford.edu,2021,female,Native Hawaiian or Pacific Islander,Chemical Engineering,"['CHEMENG 120B', 'CHEMENG 190H', 'CHEMENG 25B', 'CHEMENG 262', 'CHEMENG 432', 'CHEMENG 462', 'CHEMENG 517', 'CHEMENG 60Q']"
Alberta Morrison,albertamorrison@stanford.edu,2021,female,White,Management Science and Engineering,"['MS&E 238', 'MS&E 256', 'MS&E 280', 'MS&E 284', 'MS&E 293', 'MS&E 310', 'MS&E 365', 'MS&E 93Q']"
David Dubois,daviddubois@stanford.edu,2018,male,White,Aeronautics and Astronautics,"['AA 121Q', 'AA 201B', 'AA 222', 'AA 240A', 'AA 240B', 'AA 257', 'AA 279C', 'AA 291']"
Pamela Butler,pamelabutler@stanford.edu,2021,female,American Indian or Alaskan Native,Chemical Engineering,"['CHEMENG 120B', 'CHEMENG 140', 'CHEMENG 183', 'CHEMENG 25B', 'CHEMENG 432', 'CHEMENG 442', 'CHEMENG 470', 'CHEMENG 699']"
Jason Moreno,jasonmoreno@stanford.edu,2018,male,Native Hawaiian or Pacific Islander,Materials Science and Engineering,"['MATSCI 151', 'MATSCI 156', 'MATSCI 159Q', 'MATSCI 165', 'MATSCI 173', 'MATSCI 175', 'MATSCI 207', 'MATSCI 353']"
Jodie Salvo,jodiesalvo@stanford.edu,2021,female,Black or African American,Computer Science,"['CS 103', 'CS 106A', 'CS 106AJ', 'CS 109', 'CS 239', 'CS 328', 'CS 106B', 'CS 107']"
Margaret Wells,margaretwells@stanford.edu,2020,female,White,Computer Science,"['CS 103', 'CS 106A', 'CS 106E', 'CS 109', 'CS 142', 'CS 161', 'CS 106B', 'CS 107']"
Sean Cottier,seancottier@stanford.edu,2021,male,White,Mechanical Engineering,"['ME 200', 'ME 242B', 'ME 289A', 'ME 299A', 'ME 358', 'ME 359B', 'ME 393', 'ME 410A']"
Patrick Principe,patrickprincipe@stanford.edu,2018,male,White,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 144', 'CS 155', 'CS 161', 'CS 499', 'CS 107']"
Ingrid Beaudoin,ingridbeaudoin@stanford.edu,2018,female,Native Hawaiian or Pacific Islander,Electrical Engineering,"['EE 178', 'EE 236C', 'EE 271', 'EE 282', 'EE 376D', 'EE 382A', 'EE 385A', 'EE 392T']"
Isadora Oneal,isadoraoneal@stanford.edu,2021,female,Other,Computer Science,"['CS 103', 'CS 106A', 'CS 183F', 'CS 231A', 'CS 257', 'CS 379C', 'CS 95SI', 'CS 106B']"
Cheryl Schrecengost,cherylschrecengost@stanford.edu,2019,female,Other,Civil and Environmental Engineering,"['CEE 131D', 'CEE 134B', 'CEE 159', 'CEE 177S', 'CEE 222A', 'CEE 241A', 'CEE 273A', 'CEE 273F']"
Yadira Potolsky,yadirapotolsky@stanford.edu,2021,female,Asian,Mechanical Engineering,"['ME 14N', 'ME 19', 'ME 210', 'ME 290', 'ME 339', 'ME 352A', 'ME 472', 'ME 485']"
Shannon Lyles,shannonlyles@stanford.edu,2020,female,American Indian or Alaskan Native,Chemical Engineering,"['CHEMENG 130', 'CHEMENG 283', 'CHEMENG 296', 'CHEMENG 300', 'CHEMENG 450', 'CHEMENG 451', 'CHEMENG 507', 'CHEMENG 60Q']"
Robin Morris,robinmorris@stanford.edu,2021,male,American Indian or Alaskan Native,Management Science and Engineering,"['MS&E 121', 'MS&E 188', 'MS&E 237', 'MS&E 251', 'MS&E 254', 'MS&E 301', 'MS&E 330', 'MS&E 376']"
David Starr,davidstarr@stanford.edu,2018,male,Black or African American,Chemical Engineering,"['CHEMENG 162', 'CHEMENG 25B', 'CHEMENG 262', 'CHEMENG 410', 'CHEMENG 464', 'CHEMENG 466', 'CHEMENG 699', 'CHEMENG 802']"
Michelle Castle,michellecastle@stanford.edu,2019,female,Black or African American,Computer Science,"['CS 102', 'CS 103', 'CS 106A', 'CS 109', 'CS 161', 'CS 269O', 'CS 106B', 'CS 107']"
Emil Morton,emilmorton@stanford.edu,2019,male,Asian,Computer Science,"['CS 103', 'CS 103', 'CS 106A', 'CS 109', 'CS 244C', 'CS 53SI', 'CS 106B', 'CS 107']"
Clarence Tirado,clarencetirado@stanford.edu,2018,male,Black or African American,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 143', 'CS 294H', 'CS 344', 'CS 379C', 'CS 106B']"
Kevin Adamson,kevinadamson@stanford.edu,2021,male,Other,Aeronautics and Astronautics,"['AA 121Q', 'AA 214A', 'AA 214B', 'AA 214C', 'AA 256', 'AA 273', 'AA 279B', 'AA 300']"
David Herrera,davidherrera@stanford.edu,2018,male,Asian,Chemical Engineering,"['CHEMENG 120B', 'CHEMENG 180', 'CHEMENG 181', 'CHEMENG 185A', 'CHEMENG 25E', 'CHEMENG 442', 'CHEMENG 513', 'CHEMENG 522']"
Ashley Hoyle,ashleyhoyle@stanford.edu,2018,female,American Indian or Alaskan Native,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 147', 'CS 294H', 'CS 448B', 'CS 106B', 'CS 107']"
Booker Baker,bookerbaker@stanford.edu,2021,male,Asian,Management Science and Engineering,"['MS&E 130', 'MS&E 178', 'MS&E 181', 'MS&E 241', 'MS&E 243', 'MS&E 245A', 'MS&E 254', 'MS&E 278']"
Donald Greene,donaldgreene@stanford.edu,2021,male,Black or African American,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 161', 'CS 20', 'CS 7', 'CS 106B', 'CS 107']"
Darren Santiago,darrensantiago@stanford.edu,2021,male,American Indian or Alaskan Native,Materials Science and Engineering,"['MATSCI 100', 'MATSCI 142', 'MATSCI 175', 'MATSCI 190', 'MATSCI 194', 'MATSCI 204', 'MATSCI 206', 'MATSCI 400']"
Tracy Bobadilla,tracybobadilla@stanford.edu,2019,female,American Indian or Alaskan Native,Bioengineering,"['BIOE 101', 'BIOE 210', 'BIOE 242', 'BIOE 291', 'BIOE 326B', 'BIOE 372', 'BIOE 374B', 'BIOE 42']"
John Pennington,johnpennington@stanford.edu,2020,male,Native Hawaiian or Pacific Islander,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 173', 'CS 379', 'CS 53SI', 'CS 106B', 'CS 107']"
Michelle Miller,michellemiller@stanford.edu,2020,female,White,Bioengineering,"['BIOE 103', 'BIOE 219', 'BIOE 220', 'BIOE 225', 'BIOE 238', 'BIOE 283', 'BIOE 301A', 'BIOE 32Q']"
Estella Rojas,estellarojas@stanford.edu,2020,female,White,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 326', 'CS 352', 'CS 369', 'CS 106B', 'CS 107']"
Vernell Gonzalez,vernellgonzalez@stanford.edu,2019,female,Asian,Bioengineering,"['BIOE 158', 'BIOE 196', 'BIOE 227', 'BIOE 256', 'BIOE 300C', 'BIOE 301C', 'BIOE 326A', 'BIOE 375B']"
Alice Turner,aliceturner@stanford.edu,2020,female,White,Materials Science and Engineering,"['MATSCI 174', 'MATSCI 199', 'MATSCI 201', 'MATSCI 202', 'MATSCI 205', 'MATSCI 301', 'MATSCI 303', 'MATSCI 400']"
Daren Umana,darenumana@stanford.edu,2020,male,American Indian or Alaskan Native,Computer Science,"['CS 103', 'CS 106A', 'CS 107E', 'CS 140E', 'CS 269O', 'CS 371', 'CS 106B', 'CS 107']"
Joshua Yanez,joshuayanez@stanford.edu,2019,male,Black or African American,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 161', 'CS 274', 'CS 62N', 'CS 106B', 'CS 107']"
Joseph Ritchie,josephritchie@stanford.edu,2019,male,Other,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 161', 'CS 204', 'CS 349D', 'CS 402', 'CS 106B']"
Darlene Hawthorne,darlenehawthorne@stanford.edu,2018,female,White,Mechanical Engineering,"['ME 20N', 'ME 221', 'ME 237', 'ME 241', 'ME 344', 'ME 359', 'ME 375B', 'ME 451A']"
Marcus Morrow,marcusmorrow@stanford.edu,2021,male,American Indian or Alaskan Native,Computer Science,"['CS 103', 'CS 106A', 'CS 107', 'CS 109', 'CS 161', 'CS 298', 'CS 309A', 'CS 106B']"
Micheal Burns,michealburns@stanford.edu,2019,male,American Indian or Alaskan Native,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 261', 'CS 377D', 'CS 83', 'CS 106B', 'CS 107']"
Adam Blish,adamblish@stanford.edu,2018,male,Black or African American,Mechanical Engineering,"['ME 140', 'ME 177', 'ME 200', 'ME 222', 'ME 232', 'ME 311', 'ME 451B', 'ME 485']"
Joan Massey,joanmassey@stanford.edu,2020,female,Native Hawaiian or Pacific Islander,Materials Science and Engineering,"['MATSCI 173', 'MATSCI 208', 'MATSCI 209', 'MATSCI 230', 'MATSCI 359', 'MATSCI 380', 'MATSCI 381', 'MATSCI 802']"
Holly Jones,hollyjones@stanford.edu,2018,female,Native Hawaiian or Pacific Islander,Aeronautics and Astronautics,"['AA 109Q', 'AA 190', 'AA 200', 'AA 218', 'AA 241X', 'AA 277', 'AA 284A', 'AA 301']"
Dannette Lawrence,dannettelawrence@stanford.edu,2020,female,Black or African American,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 161', 'CS 390T', 'CS 581', 'CS 96SI', 'CS 106B']"
Michele Rotunda,michelerotunda@stanford.edu,2021,female,White,Mechanical Engineering,"['ME 103', 'ME 141', 'ME 200', 'ME 300A', 'ME 335C', 'ME 355', 'ME 399', 'ME 405']"
Cheryl Sinisi,cherylsinisi@stanford.edu,2018,female,American Indian or Alaskan Native,Mechanical Engineering,"['ME 113', 'ME 191H', 'ME 245', 'ME 268', 'ME 297', 'ME 325', 'ME 376C', 'ME 461']"
Jeanine Montgomery,jeaninemontgomery@stanford.edu,2021,female,White,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 161', 'CS 199P', 'CS 225A', 'CS 106B', 'CS 107']"
Glenda Howard,glendahoward@stanford.edu,2021,female,Native Hawaiian or Pacific Islander,Civil and Environmental Engineering,"['CEE 107R', 'CEE 155', 'CEE 179C', 'CEE 246', 'CEE 252Q', 'CEE 362G', 'CEE 379', 'CEE 801']"
Martha Palmer,marthapalmer@stanford.edu,2021,female,Native Hawaiian or Pacific Islander,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 161', 'CS 224U', 'CS 248', 'CS 106B', 'CS 107']"
Jeffrey Gaines,jeffreygaines@stanford.edu,2018,male,American Indian or Alaskan Native,Mechanical Engineering,"['ME 112', 'ME 115A', 'ME 115C', 'ME 12SC', 'ME 170A', 'ME 224', 'ME 333', 'ME 66SI']"
Susan Pearce,susanpearce@stanford.edu,2019,female,White,Bioengineering,"['BIOE 221', 'BIOE 225', 'BIOE 279', 'BIOE 301B', 'BIOE 313', 'BIOE 335', 'BIOE 355', 'BIOE 386']"
Marti Gerlach,martigerlach@stanford.edu,2019,female,Asian,Aeronautics and Astronautics,"['AA 109Q', 'AA 201A', 'AA 203', 'AA 214A', 'AA 236B', 'AA 251', 'AA 271A', 'AA 295']"
Paul Bolton,paulbolton@stanford.edu,2018,male,Other,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 161', 'CS 247', 'CS 476A', 'CS 82', 'CS 106B']"
Sandra Staples,sandrastaples@stanford.edu,2020,female,American Indian or Alaskan Native,Aeronautics and Astronautics,"['AA 100', 'AA 115N', 'AA 118N', 'AA 214C', 'AA 242B', 'AA 250', 'AA 257', 'AA 272C']"
Mandi Glenn,mandiglenn@stanford.edu,2020,female,Black or African American,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 161', 'CS 340', 'CS 95SI', 'CS 106B', 'CS 107']"
Lonnie Mcaferty,lonniemcaferty@stanford.edu,2020,male,American Indian or Alaskan Native,Civil and Environmental Engineering,"['CEE 199S', 'CEE 248', 'CEE 279W', 'CEE 323A', 'CEE 375A', 'CEE 6', 'CEE 707', 'CEE 801']"
Joyce Mullins,joycemullins@stanford.edu,2021,female,Other,Computer Science,"['CS 103', 'CS 106A', 'CS 161', 'CS 198B', 'CS 379', 'CS 7', 'CS 106B', 'CS 107']"
Jimmy Blackmore,jimmyblackmore@stanford.edu,2020,male,American Indian or Alaskan Native,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 144', 'CS 161', 'CS 352', 'CS 377', 'CS 106B']"
Kevin Witty,kevinwitty@stanford.edu,2019,male,American Indian or Alaskan Native,Materials Science and Engineering,"['MATSCI 142', 'MATSCI 190', 'MATSCI 195', 'MATSCI 198', 'MATSCI 199', 'MATSCI 343', 'MATSCI 382', 'MATSCI 83N']"
Heather Kozak,heatherkozak@stanford.edu,2019,female,White,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 161', 'CS 199P', 'CS 298', 'CS 41', 'CS 106B']"
Henry Drake,henrydrake@stanford.edu,2021,male,Native Hawaiian or Pacific Islander,Civil and Environmental Engineering,"['CEE 122B', 'CEE 124E', 'CEE 124X', 'CEE 172', 'CEE 200B', 'CEE 220A', 'CEE 265E', 'CEE 272']"
Ryan Freeman,ryanfreeman@stanford.edu,2018,male,Black or African American,Materials Science and Engineering,"['MATSCI 160', 'MATSCI 172', 'MATSCI 175', 'MATSCI 202', 'MATSCI 251', 'MATSCI 323', 'MATSCI 326', 'MATSCI 382']"
Lorna Leary,lornaleary@stanford.edu,2020,female,Black or African American,Computer Science,"['CS 103', 'CS 106A', 'CS 155', 'CS 161', 'CS 390U', 'CS 499P', 'CS 106B', 'CS 107']"
Albert Johnson,albertjohnson@stanford.edu,2021,male,American Indian or Alaskan Native,Electrical Engineering,"['EE 168', 'EE 191W', 'EE 212', 'EE 236C', 'EE 242', 'EE 348', 'EE 378B', 'EE 392K']"
Maria Noeldner,marianoeldner@stanford.edu,2018,female,Other,Civil and Environmental Engineering,"['CEE 112C', 'CEE 120B', 'CEE 199L', 'CEE 200B', 'CEE 274D', 'CEE 287', 'CEE 320', 'CEE 32H']"
Robert Brown,robertbrown@stanford.edu,2020,male,American Indian or Alaskan Native,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 390R', 'CS 390U', 'CS 499P', 'CS 106B', 'CS 107']"
Irvin Zant,irvinzant@stanford.edu,2021,male,Other,Materials Science and Engineering,"['MATSCI 151', 'MATSCI 159Q', 'MATSCI 196', 'MATSCI 208', 'MATSCI 230', 'MATSCI 256', 'MATSCI 359', 'MATSCI 381']"
James Lloyd,jameslloyd@stanford.edu,2021,male,Black or African American,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 161', 'CS 225A', 'CS 402', 'CS 106B', 'CS 107']"
Mildred Paider,mildredpaider@stanford.edu,2020,female,Other,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 110', 'CS 161', 'CS 390S', 'CS 801', 'CS 106B']"
Angela Umphrey,angelaumphrey@stanford.edu,2021,female,Native Hawaiian or Pacific Islander,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 161', 'CS 199P', 'CS 205B', 'CS 106B', 'CS 107']"
Joe White,joewhite@stanford.edu,2018,male,American Indian or Alaskan Native,Bioengineering,"['BIOE 115', 'BIOE 221', 'BIOE 311', 'BIOE 326B', 'BIOE 355', 'BIOE 372', 'BIOE 391', 'BIOE 393']"
Sharon Flores,sharonflores@stanford.edu,2019,female,Native Hawaiian or Pacific Islander,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 193X', 'CS 244C', 'CS 298', 'CS 106B', 'CS 107']"
Elmer Montero,elmermontero@stanford.edu,2019,male,Other,Aeronautics and Astronautics,"['AA 206', 'AA 215A', 'AA 215B', 'AA 236C', 'AA 251', 'AA 273', 'AA 284C', 'AA 300']"
Corey Smith,coreysmith@stanford.edu,2020,male,White,Computer Science,"['CS 103', 'CS 106A', 'CS 106AJ', 'CS 109', 'CS 161', 'CS 228', 'CS 106B', 'CS 107']"
Beverly Hafner,beverlyhafner@stanford.edu,2021,female,Black or African American,Management Science and Engineering,"['MS&E 146', 'MS&E 20', 'MS&E 220', 'MS&E 237', 'MS&E 250A', 'MS&E 262', 'MS&E 275', 'MS&E 333']"
Bonnie Hernandez,bonniehernandez@stanford.edu,2018,female,White,Computer Science,"['CS 103', 'CS 106A', 'CS 108', 'CS 142', 'CS 161', 'CS 254', 'CS 106B', 'CS 107']"
Willard Demers,willarddemers@stanford.edu,2021,male,Native Hawaiian or Pacific Islander,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 161', 'CS 229T', 'CS 522', 'CS 106B', 'CS 107']"
Eric Pack,ericpack@stanford.edu,2021,male,White,Electrical Engineering,"['EE 134', 'EE 153', 'EE 155', 'EE 204S', 'EE 23N', 'EE 314B', 'EE 331', 'EE 386']"
Judith Tavano,judithtavano@stanford.edu,2021,female,Native Hawaiian or Pacific Islander,Bioengineering,"['BIOE 219', 'BIOE 231', 'BIOE 300C', 'BIOE 337', 'BIOE 371', 'BIOE 386', 'BIOE 459', 'BIOE 500']"
Wiley Simonis,wileysimonis@stanford.edu,2018,male,Native Hawaiian or Pacific Islander,Aeronautics and Astronautics,"['AA 215A', 'AA 242B', 'AA 248E', 'AA 250', 'AA 251', 'AA 272D', 'AA 280', 'AA 284A']"
Chris Cohen,chriscohen@stanford.edu,2019,male,White,Management Science and Engineering,"['MS&E 111X', 'MS&E 178', 'MS&E 243', 'MS&E 271', 'MS&E 282', 'MS&E 298', 'MS&E 387', 'MS&E 92Q']"
Shirley Lawson,shirleylawson@stanford.edu,2019,female,Black or African American,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 161', 'CS 254', 'CS 49N', 'CS 106B', 'CS 107']"
Viola Inciong,violainciong@stanford.edu,2020,female,Black or African American,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 161', 'CS 192', 'CS 255', 'CS 377D', 'CS 107']"
Benny Chalmers,bennychalmers@stanford.edu,2021,male,Other,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 145', 'CS 230', 'CS 83', 'CS 106B', 'CS 107']"
Rodger Wolfe,rodgerwolfe@stanford.edu,2020,male,Black or African American,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 161', 'CS 255', 'CS 344', 'CS 106B', 'CS 107']"
Cristy Wright,cristywright@stanford.edu,2018,female,Native Hawaiian or Pacific Islander,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 279', 'CS 62N', 'CS 802', 'CS 106B', 'CS 107']"
Judith Bonner,judithbonner@stanford.edu,2020,female,White,Computer Science,"['CS 103', 'CS 106A', 'CS 109', 'CS 109L', 'CS 161', 'CS 232', 'CS 106B', 'CS 107']"
