Name,Email,Year,Gender,Ethnicity,Major,Courses
Kermit Moore,kermitmoore@stanford.edu,2019,male,Black or African American,Computer Science,"['CS103', 'CS106A', 'CS107', 'CS109', 'CS142', 'CS199', 'CS247', 'CS358']"
Jesse Moore,jessemoore@stanford.edu,2021,male,Other,Management Science and Engineering,"['MS&E140X', 'MS&E149', 'MS&E234', 'MS&E237', 'MS&E250A', 'MS&E272', 'MS&E280', 'MS&E310']"
Ashley Johnson,ashleyjohnson@stanford.edu,2020,female,Black or African American,Mechanical Engineering,"['ME103D', 'ME227', 'ME261', 'ME300B', 'ME310A', 'ME310I', 'ME335C', 'ME370C']"
John Marks,johnmarks@stanford.edu,2021,male,Asian,Materials Science and Engineering,"['MATSCI144', 'MATSCI152', 'MATSCI165', 'MATSCI172', 'MATSCI199', 'MATSCI299', 'MATSCI323', 'MATSCI382']"
Barbara Ross,barbaraross@stanford.edu,2018,female,Native Hawaiian or Pacific Islander,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS208E', 'CS240', 'CS294W', 'CS326A', 'CS359']"
Mindy Coughlin,mindycoughlin@stanford.edu,2021,female,Black or African American,Electrical Engineering,"['EE216', 'EE230', 'EE256', 'EE290B', 'EE312', 'EE359', 'EE372', 'EE392K']"
Shawn Dusek,shawndusek@stanford.edu,2021,female,White,Computer Science,"['CS103', 'CS106A', 'CS106E', 'CS109', 'CS161', 'CS247L', 'CS272', 'CS327A']"
James Spivey,jamesspivey@stanford.edu,2018,male,Native Hawaiian or Pacific Islander,Chemical Engineering,"['CHEMENG160', 'CHEMENG185A', 'CHEMENG190H', 'CHEMENG355', 'CHEMENG454', 'CHEMENG470', 'CHEMENG482', 'CHEMENG802']"
Melanie Stevens,melaniestevens@stanford.edu,2021,female,Native Hawaiian or Pacific Islander,Bioengineering,"['BIOE225', 'BIOE231', 'BIOE300B', 'BIOE300C', 'BIOE301D', 'BIOE334', 'BIOE376', 'BIOE459']"
Peggy Recher,peggyrecher@stanford.edu,2019,female,White,Chemical Engineering,"['CHEMENG10', 'CHEMENG142', 'CHEMENG150', 'CHEMENG181', 'CHEMENG190', 'CHEMENG242', 'CHEMENG296', 'CHEMENG516']"
Ann Russell,annrussell@stanford.edu,2019,female,American Indian or Alaskan Native,Aeronautics and Astronautics,"['AA122N', 'AA212', 'AA244B', 'AA252', 'AA256', 'AA273', 'AA279D', 'AA301']"
Johnny Thompson,johnnythompson@stanford.edu,2019,male,White,Computer Science,"['CS103', 'CS106A', 'CS106L', 'CS161', 'CS193P', 'CS268', 'CS345S', 'CS571']"
Mariann Arias,mariannarias@stanford.edu,2019,female,Asian,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS107', 'CS109', 'CS230', 'CS264', 'CS376']"
Jamie Alcorn,jamiealcorn@stanford.edu,2020,male,White,Materials Science and Engineering,"['MATSCI163', 'MATSCI192', 'MATSCI196', 'MATSCI251', 'MATSCI311', 'MATSCI358', 'MATSCI381', 'MATSCI801']"
Patricia Sanders,patriciasanders@stanford.edu,2021,female,Native Hawaiian or Pacific Islander,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS109', 'CS149', 'CS166', 'CS233', 'CS276']"
Elizabeth Farmer,elizabethfarmer@stanford.edu,2021,female,Native Hawaiian or Pacific Islander,Civil and Environmental Engineering,"['CEE201D', 'CEE205A', 'CEE222B', 'CEE228', 'CEE262I', 'CEE273A', 'CEE374T', 'CEE70Q']"
Timothy Goforth,timothygoforth@stanford.edu,2018,male,White,Civil and Environmental Engineering,"['CEE107A', 'CEE166A', 'CEE220C', 'CEE258', 'CEE258B', 'CEE282', 'CEE63', 'CEE83']"
Deanna Eddy,deannaeddy@stanford.edu,2018,female,White,Materials Science and Engineering,"['MATSCI197', 'MATSCI198', 'MATSCI200', 'MATSCI203', 'MATSCI205', 'MATSCI301', 'MATSCI399', 'MATSCI82N']"
Linda Best,lindabest@stanford.edu,2021,female,American Indian or Alaskan Native,Civil and Environmental Engineering,"['CEE10B', 'CEE120S', 'CEE146E', 'CEE162F', 'CEE241', 'CEE266C', 'CEE273', 'CEE279F']"
Jamie Shapiro,jamieshapiro@stanford.edu,2018,female,Native Hawaiian or Pacific Islander,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS109', 'CS161', 'CS193X', 'CS229', 'CS390Q']"
Carol Perez,carolperez@stanford.edu,2021,female,Asian,Electrical Engineering,"['EE133', 'EE153', 'EE234', 'EE311', 'EE327', 'EE332', 'EE414', 'EE801']"
Santos Bradley,santosbradley@stanford.edu,2019,male,American Indian or Alaskan Native,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS106B', 'CS231N', 'CS238', 'CS28', 'CS377']"
Booker Klaus,bookerklaus@stanford.edu,2020,male,Black or African American,Civil and Environmental Engineering,"['CEE131C', 'CEE131D', 'CEE222B', 'CEE231', 'CEE249', 'CEE271M', 'CEE299L', 'CEE374S']"
Peter Monk,petermonk@stanford.edu,2018,male,White,Materials Science and Engineering,"['MATSCI196', 'MATSCI197', 'MATSCI299', 'MATSCI300', 'MATSCI303', 'MATSCI343', 'MATSCI346', 'MATSCI380']"
William Davis,williamdavis@stanford.edu,2020,male,American Indian or Alaskan Native,Aeronautics and Astronautics,"['AA100', 'AA108N', 'AA206', 'AA210B', 'AA214A', 'AA272D', 'AA280', 'AA295']"
Justin Bills,justinbills@stanford.edu,2019,male,Asian,Computer Science,"['CS103', 'CS106A', 'CS109', 'CS181W', 'CS204', 'CS22A', 'CS316', 'CS358']"
Randy Slaughter,randyslaughter@stanford.edu,2019,male,Other,Aeronautics and Astronautics,"['AA108N', 'AA200', 'AA279B', 'AA280', 'AA283', 'AA284A', 'AA284B', 'AA294']"
Remedios Wilburn,remedioswilburn@stanford.edu,2020,female,American Indian or Alaskan Native,Management Science and Engineering,"['MS&E213', 'MS&E273', 'MS&E277', 'MS&E278', 'MS&E298', 'MS&E312', 'MS&E314', 'MS&E380']"
Joshua Davis,joshuadavis@stanford.edu,2020,male,Asian,Computer Science,"['CS103', 'CS106A', 'CS109', 'CS194H', 'CS250', 'CS269O', 'CS276', 'CS802']"
Rose Trusty,rosetrusty@stanford.edu,2021,female,Asian,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS109', 'CS161', 'CS181W', 'CS206', 'CS315A']"
Elaine Hanke,elainehanke@stanford.edu,2021,female,Black or African American,Bioengineering,"['BIOE103', 'BIOE244', 'BIOE313', 'BIOE36Q', 'BIOE393', 'BIOE450', 'BIOE484', 'BIOE802']"
Daniel Kotterna,danielkotterna@stanford.edu,2019,male,Black or African American,Computer Science,"['CS103', 'CS106A', 'CS107', 'CS161', 'CS238', 'CS327A', 'CS332', 'CS448H']"
Lazaro Kramer,lazarokramer@stanford.edu,2019,male,Asian,Mechanical Engineering,"['ME14N', 'ME204B', 'ME207', 'ME211', 'ME24N', 'ME26N', 'ME337', 'ME346C']"
George Lee,georgelee@stanford.edu,2021,male,White,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS193A', 'CS233', 'CS251', 'CS334A', 'CS359']"
Bessie Sherrer,bessiesherrer@stanford.edu,2020,female,American Indian or Alaskan Native,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS183F', 'CS225A', 'CS263', 'CS272', 'CS294W']"
Dolores Thomas,doloresthomas@stanford.edu,2020,female,White,Computer Science,"['CS101', 'CS103', 'CS106A', 'CS106B', 'CS107', 'CS109', 'CS173', 'CS208E']"
Peter Johnson,peterjohnson@stanford.edu,2020,male,Asian,Materials Science and Engineering,"['MATSCI145', 'MATSCI162', 'MATSCI172', 'MATSCI173', 'MATSCI198', 'MATSCI199', 'MATSCI326', 'MATSCI358']"
Clarence Mannella,clarencemannella@stanford.edu,2019,male,White,Bioengineering,"['BIOE141B', 'BIOE244', 'BIOE361', 'BIOE390', 'BIOE42', 'BIOE484', 'BIOE500', 'BIOE70Q']"
Kathryn Mackie,kathrynmackie@stanford.edu,2019,female,Native Hawaiian or Pacific Islander,Management Science and Engineering,"['MS&E148', 'MS&E181', 'MS&E240', 'MS&E245B', 'MS&E263', 'MS&E271', 'MS&E313', 'MS&E325']"
Rose Roman,roseroman@stanford.edu,2018,female,Other,Bioengineering,"['BIOE101', 'BIOE123', 'BIOE219', 'BIOE221G', 'BIOE225', 'BIOE248', 'BIOE334', 'BIOE374B']"
Kevin Winkelpleck,kevinwinkelpleck@stanford.edu,2019,male,Asian,Computer Science,"['CS103', 'CS106A', 'CS194H', 'CS229', 'CS328', 'CS331B', 'CS390Q', 'CS424M']"
Albert Walker,albertwalker@stanford.edu,2021,male,White,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS109', 'CS247', 'CS369', 'CS377C', 'CS42']"
Megan Gerald,megangerald@stanford.edu,2019,female,White,Mechanical Engineering,"['ME190', 'ME191H', 'ME216A', 'ME25N', 'ME341', 'ME350A', 'ME379', 'ME390A']"
Maricela Williams,maricelawilliams@stanford.edu,2020,female,Native Hawaiian or Pacific Islander,Bioengineering,"['BIOE115', 'BIOE279', 'BIOE313', 'BIOE333', 'BIOE355', 'BIOE374A', 'BIOE459', 'BIOE51']"
Elizabeth Navarro,elizabethnavarro@stanford.edu,2020,female,American Indian or Alaskan Native,Chemical Engineering,"['CHEMENG100', 'CHEMENG120A', 'CHEMENG150', 'CHEMENG160', 'CHEMENG181', 'CHEMENG296', 'CHEMENG470', 'CHEMENG501']"
Georgia Bowers,georgiabowers@stanford.edu,2021,female,Native Hawaiian or Pacific Islander,Chemical Engineering,"['CHEMENG183', 'CHEMENG242', 'CHEMENG410', 'CHEMENG469', 'CHEMENG503', 'CHEMENG518', 'CHEMENG521', 'CHEMENG600']"
Jose Rogol,joserogol@stanford.edu,2018,male,Native Hawaiian or Pacific Islander,Mechanical Engineering,"['ME104B', 'ME11SC', 'ME230', 'ME265', 'ME342D', 'ME356', 'ME359', 'ME453B']"
Leon Jimenez,leonjimenez@stanford.edu,2020,male,Asian,Civil and Environmental Engineering,"['CEE1', 'CEE100', 'CEE120B', 'CEE124E', 'CEE204', 'CEE269B', 'CEE284', 'CEE70']"
Rickey Kimmer,rickeykimmer@stanford.edu,2018,male,Other,Electrical Engineering,"['EE15N', 'EE168', 'EE205', 'EE216', 'EE228', 'EE235', 'EE26N', 'EE348']"
Craig Toscani,craigtoscani@stanford.edu,2021,male,Asian,Mechanical Engineering,"['ME115A', 'ME13AX', 'ME212', 'ME264', 'ME342A', 'ME348', 'ME358', 'ME391']"
Angelo Flint,angeloflint@stanford.edu,2018,male,American Indian or Alaskan Native,Aeronautics and Astronautics,"['AA141', 'AA200', 'AA201B', 'AA208', 'AA257', 'AA279C', 'AA295', 'AA301']"
Sheldon Richardson,sheldonrichardson@stanford.edu,2018,male,White,Computer Science,"['CS103', 'CS106A', 'CS109', 'CS161', 'CS170', 'CS243', 'CS267', 'CS547']"
Charlotte Beasley,charlottebeasley@stanford.edu,2019,female,Native Hawaiian or Pacific Islander,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS109', 'CS247L', 'CS251', 'CS45N', 'CS62N']"
Marie Smail,mariesmail@stanford.edu,2019,female,White,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS161', 'CS1C', 'CS261', 'CS377C', 'CS393']"
Edwin Grove,edwingrove@stanford.edu,2021,male,Black or African American,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS106S', 'CS109', 'CS147', 'CS193C', 'CS273B']"
Royce Bazile,roycebazile@stanford.edu,2020,male,Asian,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS107', 'CS109', 'CS233', 'CS240', 'CS329M']"
Betty Wilder,bettywilder@stanford.edu,2019,female,Asian,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS109', 'CS161', 'CS193C', 'CS246H', 'CS376']"
Jose Alexandre,josealexandre@stanford.edu,2020,male,Other,Civil and Environmental Engineering,"['CEE199E', 'CEE199L', 'CEE251', 'CEE261I', 'CEE262B', 'CEE265D', 'CEE270', 'CEE323B']"
Roseanne Wade,roseannewade@stanford.edu,2020,female,American Indian or Alaskan Native,Materials Science and Engineering,"['MATSCI144', 'MATSCI164', 'MATSCI190', 'MATSCI198', 'MATSCI205', 'MATSCI323', 'MATSCI347', 'MATSCI81N']"
Rosemary Wold,rosemarywold@stanford.edu,2018,female,Black or African American,Aeronautics and Astronautics,"['AA215A', 'AA218', 'AA241X', 'AA244B', 'AA256', 'AA272D', 'AA283', 'AA47SI']"
Tyler Underwood,tylerunderwood@stanford.edu,2021,male,Other,Aeronautics and Astronautics,"['AA120Q', 'AA208', 'AA222', 'AA244B', 'AA252', 'AA271A', 'AA279B', 'AA301']"
Anna Meier,annameier@stanford.edu,2019,female,White,Chemical Engineering,"['CHEMENG185B', 'CHEMENG190H', 'CHEMENG31N', 'CHEMENG410', 'CHEMENG469', 'CHEMENG482', 'CHEMENG516', 'CHEMENG520']"
Simon Moore,simonmoore@stanford.edu,2020,male,Native Hawaiian or Pacific Islander,Computer Science,"['CS103', 'CS106A', 'CS109', 'CS341', 'CS349D', 'CS390D', 'CS41', 'CS499P']"
Myra Brunson,myrabrunson@stanford.edu,2020,female,White,Aeronautics and Astronautics,"['AA218', 'AA222', 'AA236B', 'AA240B', 'AA241B', 'AA242B', 'AA273', 'AA300']"
Angela Brown,angelabrown@stanford.edu,2019,female,Black or African American,Materials Science and Engineering,"['MATSCI100', 'MATSCI195', 'MATSCI197', 'MATSCI241', 'MATSCI299', 'MATSCI311', 'MATSCI312', 'MATSCI802']"
Jose Briggeman,josebriggeman@stanford.edu,2019,male,Black or African American,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS210B', 'CS251', 'CS265', 'CS294H', 'CS377E']"
Christine Stroud,christinestroud@stanford.edu,2018,female,Other,Computer Science,"['CS102', 'CS103', 'CS106A', 'CS109', 'CS161', 'CS272', 'CS379', 'CS83']"
Gerald Bodi,geraldbodi@stanford.edu,2021,male,White,Computer Science,"['CS103', 'CS106A', 'CS109', 'CS231N', 'CS248', 'CS376', 'CS390A', 'CS45N']"
Peter Dina,peterdina@stanford.edu,2018,male,Native Hawaiian or Pacific Islander,Computer Science,"['CS103', 'CS103A', 'CS106A', 'CS107', 'CS109', 'CS198B', 'CS375', 'CS390D']"
Mary Rishel,maryrishel@stanford.edu,2020,male,American Indian or Alaskan Native,Computer Science,"['CS103', 'CS106A', 'CS107', 'CS109', 'CS229T', 'CS358', 'CS390B', 'CS431']"
Misty Larue,mistylarue@stanford.edu,2021,female,Asian,Materials Science and Engineering,"['MATSCI100', 'MATSCI151', 'MATSCI164', 'MATSCI175', 'MATSCI203', 'MATSCI206', 'MATSCI301', 'MATSCI316']"
James Gammage,jamesgammage@stanford.edu,2021,male,Asian,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS161', 'CS265', 'CS348B', 'CS377C', 'CS390P']"
Denise Gulledge,denisegulledge@stanford.edu,2018,female,White,Management Science and Engineering,"['MS&E111X', 'MS&E148', 'MS&E201', 'MS&E208A', 'MS&E243', 'MS&E302', 'MS&E335', 'MS&E390']"
Verna Brown,vernabrown@stanford.edu,2021,female,Black or African American,Bioengineering,"['BIOE10N', 'BIOE141A', 'BIOE215', 'BIOE301D', 'BIOE326A', 'BIOE361', 'BIOE370', 'BIOE500']"
James Lamping,jameslamping@stanford.edu,2018,male,Native Hawaiian or Pacific Islander,Management Science and Engineering,"['MS&E208D', 'MS&E251', 'MS&E267', 'MS&E275', 'MS&E349', 'MS&E352', 'MS&E374', 'MS&E802']"
Brigette Anderson,brigetteanderson@stanford.edu,2018,female,American Indian or Alaskan Native,Chemical Engineering,"['CHEMENG100', 'CHEMENG160', 'CHEMENG181', 'CHEMENG274', 'CHEMENG340', 'CHEMENG410', 'CHEMENG522', 'CHEMENG60Q']"
Guy Espino,guyespino@stanford.edu,2019,male,Other,Mechanical Engineering,"['ME110B', 'ME16N', 'ME26N', 'ME319', 'ME340', 'ME389', 'ME406', 'ME463']"
Rosalie Carrabine,rosaliecarrabine@stanford.edu,2018,female,Other,Aeronautics and Astronautics,"['AA100', 'AA201B', 'AA206', 'AA210A', 'AA241X', 'AA250', 'AA260', 'AA284A']"
Karina Pigg,karinapigg@stanford.edu,2021,female,Asian,Electrical Engineering,"['EE142', 'EE230', 'EE253', 'EE284', 'EE290B', 'EE314A', 'EE376B', 'EE377']"
Kimberly Hines,kimberlyhines@stanford.edu,2021,female,White,Aeronautics and Astronautics,"['AA214A', 'AA215B', 'AA222', 'AA242B', 'AA272D', 'AA279C', 'AA301', 'AA801']"
Alice Wen,alicewen@stanford.edu,2021,female,Asian,Bioengineering,"['BIOE103', 'BIOE219', 'BIOE220', 'BIOE261', 'BIOE301C', 'BIOE32Q', 'BIOE375A', 'BIOE390']"
Virginia Clemons,virginiaclemons@stanford.edu,2019,female,Native Hawaiian or Pacific Islander,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS192', 'CS269O', 'CS375', 'CS428', 'CS50']"
Roland Johnson,rolandjohnson@stanford.edu,2019,male,Native Hawaiian or Pacific Islander,Civil and Environmental Engineering,"['CEE180', 'CEE213', 'CEE241P', 'CEE242T', 'CEE251', 'CEE279S', 'CEE281', 'CEE32H']"
Angela Williams,angelawilliams@stanford.edu,2021,female,American Indian or Alaskan Native,Civil and Environmental Engineering,"['CEE175A', 'CEE176C', 'CEE199', 'CEE222A', 'CEE228', 'CEE289', 'CEE365C', 'CEE50N']"
Alma Whitcomb,almawhitcomb@stanford.edu,2018,female,Native Hawaiian or Pacific Islander,Chemical Engineering,"['CHEMENG10', 'CHEMENG110', 'CHEMENG12SC', 'CHEMENG174', 'CHEMENG242', 'CHEMENG459', 'CHEMENG517', 'CHEMENG90Q']"
Alma Gray,almagray@stanford.edu,2018,female,Black or African American,Civil and Environmental Engineering,"['CEE177', 'CEE199S', 'CEE275S', 'CEE276C', 'CEE285A', 'CEE374T', 'CEE7', 'CEE80N']"
Kenneth Lasalle,kennethlasalle@stanford.edu,2021,male,Native Hawaiian or Pacific Islander,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS109', 'CS309', 'CS348A', 'CS361', 'CS390R']"
Juanita Richardson,juanitarichardson@stanford.edu,2018,female,White,Chemical Engineering,"['CHEMENG110', 'CHEMENG140', 'CHEMENG142', 'CHEMENG274', 'CHEMENG300', 'CHEMENG466', 'CHEMENG522', 'CHEMENG802']"
Raymond Kahler,raymondkahler@stanford.edu,2020,male,Other,Bioengineering,"['BIOE122', 'BIOE140', 'BIOE281', 'BIOE283', 'BIOE300B', 'BIOE337', 'BIOE377', 'BIOE80']"
Jacqueline Parker,jacquelineparker@stanford.edu,2020,female,Native Hawaiian or Pacific Islander,Bioengineering,"['BIOE123', 'BIOE224', 'BIOE260', 'BIOE301B', 'BIOE331', 'BIOE355', 'BIOE393', 'BIOE70Q']"
James Curry,jamescurry@stanford.edu,2019,male,American Indian or Alaskan Native,Chemical Engineering,"['CHEMENG100', 'CHEMENG120B', 'CHEMENG190', 'CHEMENG196', 'CHEMENG274', 'CHEMENG410', 'CHEMENG466', 'CHEMENG501']"
Carol Markle,carolmarkle@stanford.edu,2019,female,Other,Chemical Engineering,"['CHEMENG150', 'CHEMENG162', 'CHEMENG181', 'CHEMENG274', 'CHEMENG516', 'CHEMENG519', 'CHEMENG521', 'CHEMENG600']"
Connie Smith,conniesmith@stanford.edu,2019,female,American Indian or Alaskan Native,Aeronautics and Astronautics,"['AA108N', 'AA201A', 'AA203', 'AA241A', 'AA242A', 'AA260', 'AA274', 'AA277']"
Jason Childress,jasonchildress@stanford.edu,2020,male,Asian,Chemical Engineering,"['CHEMENG12SC', 'CHEMENG170', 'CHEMENG190H', 'CHEMENG262', 'CHEMENG340', 'CHEMENG345', 'CHEMENG420', 'CHEMENG517']"
Jade Jones,jadejones@stanford.edu,2019,female,Native Hawaiian or Pacific Islander,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS109', 'CS161', 'CS309A', 'CS329M', 'CS96SI']"
Samuel Watson,samuelwatson@stanford.edu,2018,male,Native Hawaiian or Pacific Islander,Chemical Engineering,"['CHEMENG185A', 'CHEMENG20', 'CHEMENG281', 'CHEMENG399', 'CHEMENG410', 'CHEMENG519', 'CHEMENG523', 'CHEMENG802']"
Susan Jackson,susanjackson@stanford.edu,2019,female,Other,Electrical Engineering,"['EE134', 'EE151', 'EE17N', 'EE255', 'EE292G', 'EE323', 'EE369B', 'EE414']"
Mary Ingram,maryingram@stanford.edu,2020,female,White,Computer Science,"['CS103', 'CS106A', 'CS109', 'CS161', 'CS193S', 'CS448', 'CS468', 'CS522']"
Charles Trowbridge,charlestrowbridge@stanford.edu,2020,male,Asian,Management Science and Engineering,"['MS&E111', 'MS&E140', 'MS&E190', 'MS&E256A', 'MS&E322', 'MS&E326', 'MS&E335', 'MS&E454']"
Nicole Martin,nicolemartin@stanford.edu,2019,female,Native Hawaiian or Pacific Islander,Bioengineering,"['BIOE122', 'BIOE131', 'BIOE213', 'BIOE236', 'BIOE333', 'BIOE375B', 'BIOE381', 'BIOE500']"
Ariel Wass,arielwass@stanford.edu,2018,male,Black or African American,Bioengineering,"['BIOE103B', 'BIOE219', 'BIOE223', 'BIOE225', 'BIOE301A', 'BIOE391', 'BIOE450', 'BIOE484']"
Frances Seale,francesseale@stanford.edu,2019,female,American Indian or Alaskan Native,Chemical Engineering,"['CHEMENG100', 'CHEMENG120A', 'CHEMENG180', 'CHEMENG196', 'CHEMENG283', 'CHEMENG420', 'CHEMENG450', 'CHEMENG70Q']"
Riley Brooks,rileybrooks@stanford.edu,2020,male,Native Hawaiian or Pacific Islander,Management Science and Engineering,"['MS&E130', 'MS&E184', 'MS&E317', 'MS&E322', 'MS&E347', 'MS&E365', 'MS&E384', 'MS&E493']"
Kerry Williams,kerrywilliams@stanford.edu,2020,female,White,Civil and Environmental Engineering,"['CEE107S', 'CEE162I', 'CEE166B', 'CEE183', 'CEE242T', 'CEE306', 'CEE362G', 'CEE374W']"
Kevin Scobee,kevinscobee@stanford.edu,2020,male,Black or African American,Bioengineering,"['BIOE103B', 'BIOE222', 'BIOE231', 'BIOE244', 'BIOE291', 'BIOE299B', 'BIOE386', 'BIOE391']"
Doyle Meadows,doylemeadows@stanford.edu,2018,male,Other,Civil and Environmental Engineering,"['CEE156', 'CEE196', 'CEE199S', 'CEE261I', 'CEE263B', 'CEE271B', 'CEE299L', 'CEE801']"
Tyrell Hooks,tyrellhooks@stanford.edu,2021,male,Native Hawaiian or Pacific Islander,Management Science and Engineering,"['MS&E121', 'MS&E149', 'MS&E208C', 'MS&E300', 'MS&E314', 'MS&E383', 'MS&E391', 'MS&E92Q']"
Nathaniel Essex,nathanielessex@stanford.edu,2018,male,Other,Computer Science,"['CS103', 'CS106A', 'CS109', 'CS161', 'CS198', 'CS205B', 'CS224U', 'CS522']"
Myrtle Kennedy,myrtlekennedy@stanford.edu,2021,female,White,Mechanical Engineering,"['ME17', 'ME19', 'ME222', 'ME297', 'ME341', 'ME375C', 'ME379', 'ME470']"
Timothy Levitt,timothylevitt@stanford.edu,2020,male,Native Hawaiian or Pacific Islander,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS107', 'CS109', 'CS161', 'CS192', 'CS349']"
Maria Toler,mariatoler@stanford.edu,2021,female,White,Aeronautics and Astronautics,"['AA122N', 'AA200', 'AA208', 'AA210A', 'AA236C', 'AA242B', 'AA244A', 'AA244B']"
Christopher Tamayo,christophertamayo@stanford.edu,2018,male,Asian,Electrical Engineering,"['EE212', 'EE214B', 'EE251', 'EE256', 'EE292L', 'EE309', 'EE332', 'EE46']"
Robert Campbell,robertcampbell@stanford.edu,2019,male,Other,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS109', 'CS323', 'CS326A', 'CS82', 'CS9']"
Sandra Navarro,sandranavarro@stanford.edu,2020,female,Other,Chemical Engineering,"['CHEMENG120A', 'CHEMENG185A', 'CHEMENG20', 'CHEMENG310', 'CHEMENG466', 'CHEMENG500', 'CHEMENG518', 'CHEMENG523']"
Charles Knie,charlesknie@stanford.edu,2021,male,American Indian or Alaskan Native,Computer Science,"['CS103', 'CS106A', 'CS107', 'CS109', 'CS161', 'CS191W', 'CS402', 'CS424M']"
